TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AmountToBalanceRatio,AmountPerLogin,TransactionHour,TimeOfDay,KMeans_Cluster,Potential_Fraud
TX000377,AC00131,208.07,2023-07-10 16:51:12,Debit,Oklahoma City,D000084,157.164.245.130,M100,Online,32,Doctor,36,1,8478.9,2024-11-04 08:11:43,0.024539739824738522,208.06999979192997,16,2,0,False
TX000378,AC00232,94.3,2023-12-25 17:53:56,Debit,Phoenix,D000446,198.39.35.23,M042,Branch,57,Doctor,57,1,11088.95,2024-11-04 08:08:14,0.008503961150513934,94.29999990569999,17,2,0,False
TX000379,AC00410,295.5,2023-11-23 18:00:00,Debit,Mesa,D000445,137.135.250.168,M095,ATM,59,Retired,36,1,6280.66,2024-11-04 08:07:08,0.04704919546671097,295.4999997045,18,2,0,False
TX000380,AC00488,30.23,2023-11-06 17:53:25,Debit,Austin,D000406,134.247.5.188,M049,ATM,44,Doctor,99,1,481.13,2024-11-04 08:12:06,0.06283125142879714,30.22999996977,17,2,0,False
TX000381,AC00329,112.05,2023-10-26 16:16:12,Credit,Phoenix,D000156,116.44.12.250,M078,ATM,26,Student,159,1,1122.88,2024-11-04 08:08:31,0.09978804502698436,112.04999988795,16,2,0,False
TX000382,AC00021,180.24,2023-07-03 17:03:48,Debit,Phoenix,D000106,169.67.220.37,M098,Branch,58,Engineer,144,1,8431.23,2024-11-04 08:09:17,0.02137766375724285,180.23999981976,17,2,0,False
TX000383,AC00188,13.71,2023-05-30 17:54:22,Credit,Denver,D000483,189.20.224.220,M084,Online,38,Engineer,148,1,8342.79,2024-11-04 08:11:17,0.0016433351432792094,13.70999998629,17,2,0,False
TX000384,AC00341,96.54,2023-03-13 17:26:17,Debit,New York,D000387,69.61.96.139,M020,Branch,58,Retired,95,1,7182.22,2024-11-04 08:10:31,0.01344152643611398,96.53999990346,17,2,0,False
TX000385,AC00090,79.35,2023-05-29 17:02:32,Debit,Los Angeles,D000277,161.161.26.115,M051,Online,67,Retired,70,1,1692.15,2024-11-04 08:09:48,0.04689300593916207,79.34999992064999,17,2,0,False
TX000386,AC00456,101.04,2023-07-10 18:16:07,Debit,San Antonio,D000020,143.212.47.226,M067,ATM,27,Student,160,1,1695.57,2024-11-04 08:06:43,0.059590580158849486,101.03999989896,18,2,0,False
TX000387,AC00322,74.42,2023-11-23 17:23:16,Debit,El Paso,D000273,76.136.92.235,M003,Online,49,Engineer,68,1,6264.21,2024-11-04 08:11:23,0.01188018920182882,74.41999992558,17,2,0,False
TX000388,AC00135,39.66,2023-05-18 16:16:53,Debit,Virginia Beach,D000680,200.136.146.93,M045,Branch,52,Engineer,169,1,8497.34,2024-11-04 08:07:20,0.0046673429567365,39.659999960339995,16,2,0,False
TX000389,AC00279,99.36,2023-05-09 16:55:54,Debit,Seattle,D000019,93.151.52.152,M004,ATM,40,Doctor,46,1,1272.12,2024-11-04 08:09:15,0.07810583907172429,99.35999990063999,16,2,0,False
TX000390,AC00210,123.85,2023-08-25 18:47:28,Debit,Las Vegas,D000274,105.136.156.29,M047,Online,56,Engineer,244,1,3959.62,2024-11-04 08:06:36,0.03127825397385828,123.84999987614998,18,2,0,False
TX000391,AC00251,426.93,2023-12-25 17:05:00,Debit,Omaha,D000129,3.70.1.133,M054,ATM,19,Student,248,1,476.19,2024-11-04 08:09:12,0.8965538965520138,426.92999957306995,17,2,0,False
TX000392,AC00116,133.73,2023-05-16 16:21:42,Credit,San Jose,D000664,83.80.89.29,M001,Online,25,Student,123,1,1872.22,2024-11-04 08:09:22,0.07142857142853327,133.72999986627,16,2,0,False
TX000393,AC00131,222.39,2023-08-23 16:32:59,Debit,Virginia Beach,D000008,180.224.54.115,M088,Online,49,Engineer,73,1,3117.39,2024-11-04 08:10:52,0.07133852357258112,222.38999977760997,16,2,0,False
TX000394,AC00265,215.94,2023-06-05 16:06:43,Credit,Virginia Beach,D000037,53.218.177.171,M021,Online,22,Student,140,1,1841.69,2024-11-04 08:10:45,0.1172510031546475,215.93999978405998,16,2,0,False
TX000395,AC00326,6.3,2023-12-14 18:52:54,Debit,Columbus,D000539,210.160.90.52,M017,Branch,80,Retired,283,5,7697.68,2024-11-04 08:12:13,0.0008184284095986298,1.259999999748,18,2,0,False
TX000396,AC00411,826.23,2023-05-31 16:25:19,Debit,Colorado Springs,D000056,153.178.166.93,M042,ATM,29,Doctor,209,1,7580.59,2024-11-04 08:07:32,0.10899283564998119,826.2299991737699,16,2,0,False
TX000397,AC00039,416.37,2023-10-11 16:14:28,Debit,Columbus,D000686,198.24.183.157,M015,Online,35,Engineer,67,1,7936.91,2024-11-04 08:08:50,0.05245996237829931,416.36999958363,16,2,0,False
TX000398,AC00293,131.46,2023-05-15 16:37:12,Debit,Charlotte,D000287,146.69.70.214,M006,Branch,67,Retired,258,1,6642.33,2024-11-04 08:11:30,0.019791247950640845,131.45999986854,16,2,0,False
TX000399,AC00306,202.86,2023-05-22 17:24:46,Credit,Memphis,D000589,93.169.212.219,M088,Branch,61,Doctor,149,1,7642.25,2024-11-04 08:08:54,0.02654453858483738,202.85999979714,17,2,0,False
TX000400,AC00285,268.39,2023-06-26 18:25:14,Debit,Miami,D000015,65.164.3.100,M017,ATM,26,Student,171,1,136.74,2024-11-04 08:06:40,1.9627760713619804,268.38999973161,18,2,1,False
TX000401,AC00145,194.85,2023-09-12 16:50:21,Debit,Jacksonville,D000601,148.234.210.167,M096,Online,23,Student,130,4,319.84,2024-11-04 08:08:01,0.6092108554258092,48.71249998782187,16,2,0,False
TX000402,AC00128,137.35,2023-03-29 18:12:17,Credit,Sacramento,D000051,37.213.85.222,M028,Online,40,Doctor,220,1,12662.66,2024-11-04 08:10:23,0.010846852083210727,137.34999986264998,18,2,0,False
TX000403,AC00292,712.75,2023-05-26 17:07:56,Debit,Philadelphia,D000573,57.166.147.242,M074,Branch,44,Doctor,25,1,8126.06,2024-11-04 08:09:52,0.08771163392836286,712.7499992872499,17,2,0,False
TX000404,AC00020,353.82,2023-04-10 17:57:59,Debit,Milwaukee,D000043,72.128.135.172,M035,ATM,42,Doctor,143,1,705.75,2024-11-04 08:06:40,0.5013390010619889,353.81999964617995,17,2,0,False
TX000405,AC00229,507.25,2023-10-30 17:21:38,Debit,Washington,D000672,112.196.12.19,M063,Branch,73,Retired,143,1,5331.57,2024-11-04 08:11:10,0.09514083093721078,507.24999949274996,17,2,0,False
TX000406,AC00053,212.74,2023-12-14 18:53:34,Debit,Seattle,D000110,220.179.173.114,M050,Branch,27,Engineer,128,1,7645.47,2024-11-04 08:07:49,0.027825627463056186,212.73999978726,18,2,0,False
TX000407,AC00401,364.42,2023-10-10 17:07:27,Debit,Colorado Springs,D000469,120.32.147.210,M078,ATM,51,Engineer,146,1,8119.73,2024-11-04 08:09:16,0.04488080268678332,364.41999963558,17,2,0,False
TX000408,AC00208,195.12,2023-07-25 17:42:45,Debit,Louisville,D000603,199.103.32.145,M043,ATM,46,Doctor,144,1,6101.15,2024-11-04 08:10:40,0.031980856068113066,195.11999980488,17,2,0,False
TX000409,AC00177,230.61,2023-09-04 16:41:19,Debit,Raleigh,D000083,97.4.209.133,M076,Branch,80,Retired,204,1,2561.42,2024-11-04 08:09:46,0.09003209157416979,230.60999976939,16,2,0,False
TX000410,AC00136,739.28,2023-06-19 16:46:11,Credit,Tucson,D000576,20.147.6.179,M026,Branch,58,Doctor,47,1,11905.64,2024-11-04 08:11:13,0.06209493987722944,739.2799992607199,16,2,0,False
TX000411,AC00029,390.35,2023-09-26 18:36:46,Credit,Omaha,D000274,101.223.82.253,M019,ATM,64,Doctor,61,1,7095.88,2024-11-04 08:10:01,0.05501079499652545,390.34999960965,18,2,0,False
TX000412,AC00210,242.03,2023-03-13 16:08:41,Debit,Dallas,D000605,219.98.242.240,M014,Online,58,Engineer,124,1,4382.73,2024-11-04 08:07:12,0.055223570696790535,242.02999975797,16,2,0,False
TX000413,AC00421,242.39,2023-11-20 16:29:28,Credit,San Antonio,D000451,26.105.49.129,M008,ATM,18,Student,271,1,1328.73,2024-11-04 08:06:48,0.18242231303561865,242.38999975760996,16,2,0,False
TX000414,AC00400,135.03,2023-02-24 17:00:26,Debit,San Francisco,D000029,74.58.165.67,M097,ATM,23,Student,180,1,1278.0,2024-11-04 08:08:18,0.1056572769952225,135.02999986497,17,2,0,False
TX000415,AC00495,83.5,2023-05-15 18:47:35,Debit,Dallas,D000446,34.92.221.183,M100,Branch,61,Retired,91,5,1749.79,2024-11-04 08:07:22,0.047720012115712335,16.69999999666,18,2,0,False
TX000416,AC00301,193.54,2023-10-24 16:43:03,Debit,Oklahoma City,D000150,196.244.194.198,M088,Branch,80,Retired,267,1,2929.51,2024-11-04 08:08:26,0.06606565603119086,193.53999980645997,16,2,0,False
TX000417,AC00434,617.36,2023-11-21 17:05:17,Debit,Kansas City,D000137,42.219.228.159,M035,Branch,29,Engineer,61,1,8926.38,2024-11-04 08:09:23,0.06916129494822434,617.35999938264,17,2,0,False
TX000418,AC00274,775.23,2023-08-07 16:40:02,Credit,Albuquerque,D000220,112.222.0.29,M036,Online,59,Doctor,38,1,5977.59,2024-11-04 08:07:01,0.12968938987114711,775.2299992247699,16,2,0,False
TX000419,AC00365,266.57,2023-09-26 17:07:06,Debit,El Paso,D000223,91.204.200.167,M031,ATM,72,Retired,100,1,7676.92,2024-11-04 08:09:17,0.03472356101144277,266.56999973343,17,2,0,False
TX000420,AC00480,153.4,2023-03-31 17:36:57,Debit,Mesa,D000599,162.58.247.55,M057,ATM,45,Engineer,144,1,4657.7,2024-11-04 08:08:08,0.03293471026471586,153.3999998466,17,2,0,False
TX000421,AC00318,946.94,2023-12-11 17:19:07,Debit,Charlotte,D000019,30.92.249.132,M018,Branch,53,Retired,251,1,5579.11,2024-11-04 08:07:11,0.16972958052446185,946.93999905306,17,2,0,False
TX000422,AC00235,5.12,2023-10-13 16:08:26,Debit,New York,D000660,188.205.152.176,M002,Branch,34,Engineer,90,1,3293.01,2024-11-04 08:10:31,0.0015548085186496382,5.11999999488,16,2,0,False
TX000423,AC00333,119.11,2023-06-30 16:31:46,Debit,Detroit,D000078,200.13.225.150,M070,ATM,57,Engineer,131,1,7998.25,2024-11-04 08:09:48,0.014892007626666471,119.10999988088999,16,2,0,False
TX000424,AC00262,1096.7,2023-03-27 16:51:20,Debit,Colorado Springs,D000234,167.164.55.0,M005,Online,24,Student,147,1,1093.89,2024-11-04 08:11:28,1.002568814048028,1096.6999989033,16,2,0,True
TX000425,AC00267,119.72,2023-02-03 18:15:15,Debit,Tucson,D000445,147.227.81.224,M011,Branch,30,Engineer,123,1,3435.34,2024-11-04 08:10:20,0.0348495345438778,119.71999988027999,18,2,0,False
TX000426,AC00490,107.4,2023-06-22 16:47:47,Debit,Virginia Beach,D000271,146.69.70.214,M079,Online,58,Doctor,32,1,344.07,2024-11-04 08:08:03,0.3121457842871737,107.3999998926,16,2,0,False
TX000427,AC00229,115.92,2023-01-17 18:42:28,Debit,Raleigh,D000386,204.34.243.93,M033,ATM,53,Retired,57,1,3897.17,2024-11-04 08:09:02,0.029744660869289834,115.91999988408,18,2,0,False
TX000428,AC00196,438.04,2023-08-24 18:54:06,Debit,Philadelphia,D000694,80.92.209.207,M025,ATM,67,Retired,247,1,5358.95,2024-11-04 08:06:33,0.08173989307605375,438.03999956196,18,2,0,False
TX000429,AC00182,677.29,2023-05-01 18:28:00,Debit,Houston,D000016,49.172.82.247,M015,Online,27,Engineer,287,1,627.79,2024-11-04 08:07:16,1.0788480224261634,677.28999932271,18,2,0,True
TX000430,AC00357,296.0,2023-05-15 16:25:29,Debit,Las Vegas,D000623,32.71.250.58,M085,Branch,35,Doctor,248,1,7418.82,2024-11-04 08:06:54,0.039898528337385206,295.999999704,16,2,0,False
TX000431,AC00443,299.09,2023-01-16 16:14:45,Credit,Boston,D000540,113.115.81.178,M034,Branch,36,Engineer,84,1,5615.26,2024-11-04 08:08:01,0.053263784757953625,299.08999970090997,16,2,0,False
TX000432,AC00499,461.52,2023-05-15 16:40:24,Credit,Denver,D000670,59.127.135.25,M068,Branch,24,Student,44,1,1995.18,2024-11-04 08:08:53,0.23131747511491127,461.51999953847996,16,2,0,False
TX000433,AC00285,100.52,2023-01-30 17:28:00,Debit,Las Vegas,D000140,113.115.81.178,M038,ATM,50,Engineer,110,1,453.39,2024-11-04 08:11:28,0.2217075806695743,100.51999989947998,17,2,0,False
TX000434,AC00475,85.35,2023-07-05 16:08:25,Debit,Washington,D000514,100.4.40.132,M074,ATM,66,Retired,166,1,2173.76,2024-11-04 08:06:25,0.03926376416897943,85.34999991464998,16,2,0,False
TX000435,AC00217,79.76,2023-02-06 16:26:29,Debit,Raleigh,D000268,157.130.28.27,M055,Branch,39,Engineer,170,1,6452.14,2024-11-04 08:09:34,0.012361790041751673,79.75999992024,16,2,0,False
TX000436,AC00452,778.49,2023-07-03 16:48:21,Credit,Omaha,D000102,161.71.2.223,M054,Online,75,Retired,107,1,7713.67,2024-11-04 08:09:21,0.10092342555487842,778.48999922151,16,2,0,False
TX000437,AC00357,386.38,2023-01-24 16:00:14,Debit,Phoenix,D000461,203.197.235.35,M058,Online,42,Engineer,135,1,5528.36,2024-11-04 08:10:06,0.06989052811320719,386.37999961362,16,2,0,False
TX000438,AC00080,165.25,2023-11-24 17:11:27,Debit,Sacramento,D000124,70.130.169.235,M025,Online,35,Doctor,106,1,9939.94,2024-11-04 08:11:35,0.016624848842144255,165.24999983474999,17,2,0,False
TX000439,AC00493,14.29,2023-02-28 16:28:25,Debit,Los Angeles,D000317,90.111.245.138,M070,ATM,34,Engineer,150,1,7016.99,2024-11-04 08:08:52,0.0020364857296359213,14.289999985709999,16,2,0,False
TX000440,AC00420,232.79,2023-09-20 17:36:06,Credit,Indianapolis,D000160,6.234.101.35,M019,Branch,55,Retired,145,1,2661.3,2024-11-04 08:11:40,0.08747228797952598,232.78999976720996,17,2,0,False
TX000441,AC00040,1237.56,2023-11-13 17:49:04,Credit,Austin,D000077,219.96.187.255,M060,Branch,60,Engineer,159,1,9410.17,2024-11-04 08:11:45,0.13151303323955554,1237.5599987624398,17,2,0,False
TX000442,AC00351,92.29,2023-02-15 16:17:59,Debit,Albuquerque,D000264,210.136.14.108,M015,Branch,54,Engineer,115,1,2026.32,2024-11-04 08:11:25,0.0455456196454432,92.28999990771,16,2,0,False
TX000443,AC00070,293.97,2023-11-13 17:34:15,Debit,Phoenix,D000444,56.89.80.133,M047,Branch,68,Retired,153,1,7371.85,2024-11-04 08:08:57,0.03987737135182622,293.96999970603,17,2,0,False
TX000444,AC00273,136.32,2023-10-11 18:50:24,Debit,Miami,D000548,217.233.219.196,M060,Online,19,Student,113,1,264.83,2024-11-04 08:09:24,0.5147453083090483,136.31999986367998,18,2,0,False
TX000445,AC00280,251.06,2023-12-06 17:27:14,Debit,Colorado Springs,D000593,195.237.152.198,M003,Online,36,Doctor,34,1,10001.66,2024-11-04 08:10:13,0.025101833095703602,251.05999974894,17,2,0,False
TX000446,AC00480,50.17,2023-09-18 16:57:44,Credit,Sacramento,D000549,25.188.196.47,M039,ATM,77,Retired,35,1,7752.14,2024-11-04 08:10:59,0.006471761345898491,50.16999994983,16,2,0,False
TX000447,AC00122,21.4,2023-12-26 16:07:28,Debit,Fresno,D000537,198.166.198.233,M027,Branch,34,Engineer,258,1,9594.11,2024-11-04 08:11:40,0.0022305351929462727,21.399999978599997,16,2,0,False
TX000448,AC00072,73.28,2023-03-10 17:33:12,Debit,Boston,D000137,206.84.69.39,M096,Branch,21,Student,21,1,1329.41,2024-11-04 08:10:57,0.055122197064821896,73.27999992672,17,2,0,False
TX000449,AC00093,70.23,2023-09-13 16:18:07,Debit,Memphis,D000293,146.47.189.38,M066,ATM,38,Doctor,260,1,11624.93,2024-11-04 08:07:16,0.006041326700461333,70.22999992977,16,2,0,False
TX000450,AC00407,689.29,2023-01-06 17:30:07,Debit,El Paso,D000286,166.41.54.117,M034,ATM,22,Student,100,1,168.84,2024-11-04 08:07:49,4.082504145912802,689.28999931071,17,2,1,True
TX000451,AC00495,745.03,2023-08-03 17:42:02,Debit,Fort Worth,D000031,30.92.249.132,M075,Online,28,Student,231,1,160.57,2024-11-04 08:09:15,4.639907828332566,745.0299992549699,17,2,1,True
TX000452,AC00119,54.61,2023-12-04 16:10:04,Debit,Milwaukee,D000079,39.163.103.27,M043,ATM,58,Engineer,160,1,7135.64,2024-11-04 08:07:19,0.007653132725304575,54.609999945389994,16,2,0,False
TX000453,AC00271,54.05,2023-04-25 16:53:22,Debit,Louisville,D000373,167.104.180.235,M008,Branch,27,Student,146,1,469.14,2024-11-04 08:11:34,0.11521081127144304,54.04999994594999,16,2,0,False
TX000454,AC00235,107.47,2023-04-12 17:39:29,Debit,Austin,D000606,59.208.79.116,M037,Online,67,Retired,144,1,7517.5,2024-11-04 08:12:09,0.014295976055867734,107.46999989252998,17,2,0,False
TX000455,AC00264,611.11,2023-10-18 18:32:31,Debit,Detroit,D000215,141.201.46.191,M045,ATM,20,Student,282,4,919.84,2024-11-04 08:11:12,0.6643655418326401,152.77749996180563,18,2,0,False
TX000456,AC00307,219.63,2023-11-10 16:06:27,Debit,Charlotte,D000220,146.47.189.38,M002,ATM,48,Doctor,44,1,8013.63,2024-11-04 08:07:29,0.027407055229649056,219.62999978036999,16,2,0,False
TX000457,AC00434,188.7,2023-02-10 16:01:04,Debit,New York,D000501,55.139.104.163,M099,Branch,54,Retired,123,1,5077.06,2024-11-04 08:09:59,0.03716717943060803,188.69999981129996,16,2,0,False
TX000458,AC00290,93.52,2023-08-14 17:41:24,Debit,Philadelphia,D000430,190.251.45.32,M011,Online,51,Engineer,97,1,2791.2,2024-11-04 08:08:04,0.033505302378893126,93.51999990648,17,2,0,False
TX000459,AC00021,275.92,2023-09-18 18:47:52,Credit,Nashville,D000315,112.196.12.19,M042,Branch,62,Retired,107,1,1777.38,2024-11-04 08:07:39,0.15523973489059445,275.91999972408,18,2,0,False
TX000460,AC00499,376.79,2023-01-30 17:47:18,Debit,Milwaukee,D000242,143.212.47.226,M039,Branch,68,Retired,265,1,7749.14,2024-11-04 08:08:44,0.04862346015170088,376.78999962321,17,2,0,False
TX000461,AC00148,8.98,2023-08-21 16:07:13,Debit,Detroit,D000229,188.225.207.71,M063,Online,66,Retired,56,1,4516.76,2024-11-04 08:10:53,0.001988150798359446,8.97999999102,16,2,0,False
TX000462,AC00200,697.32,2023-05-11 16:30:04,Debit,Atlanta,D000277,163.58.140.206,M080,Online,68,Retired,91,1,2016.02,2024-11-04 08:11:18,0.34588942569997033,697.31999930268,16,2,0,False
TX000463,AC00074,17.45,2023-09-13 16:41:19,Debit,Omaha,D000630,28.149.72.129,M059,ATM,18,Student,88,1,1959.52,2024-11-04 08:09:39,0.008905242100101603,17.449999982549997,16,2,0,False
TX000464,AC00417,302.16,2023-10-18 17:47:52,Debit,Kansas City,D000123,84.237.126.96,M014,Online,80,Retired,138,5,3876.61,2024-11-04 08:07:38,0.07794438955683498,60.431999987913606,17,2,0,False
TX000465,AC00182,442.74,2023-10-16 17:47:41,Debit,San Diego,D000563,141.241.241.128,M019,Branch,23,Student,136,1,1790.27,2024-11-04 08:09:45,0.24730347936330985,442.73999955726,17,2,0,False
TX000466,AC00177,623.9,2023-08-08 17:44:21,Debit,San Jose,D000162,206.84.69.39,M005,ATM,27,Student,249,1,711.47,2024-11-04 08:10:15,0.8769168060482143,623.8999993760999,17,2,0,False
TX000467,AC00063,445.41,2023-11-20 16:27:31,Debit,Fresno,D000039,185.23.87.107,M015,ATM,35,Doctor,235,3,12154.66,2024-11-04 08:08:08,0.03664520439074095,148.46999995051002,16,2,0,False
TX000468,AC00300,63.41,2023-11-24 17:29:06,Debit,Fort Worth,D000116,141.241.241.128,M035,ATM,26,Student,36,1,1546.22,2024-11-04 08:07:15,0.04100968814266986,63.40999993658999,17,2,0,False
TX000469,AC00218,346.85,2023-11-03 18:33:50,Debit,Kansas City,D000128,13.149.61.4,M025,ATM,44,Doctor,88,1,7208.15,2024-11-04 08:10:25,0.04811914291461081,346.84999965315,18,2,0,False
TX000470,AC00036,71.95,2023-02-13 16:39:52,Credit,Omaha,D000410,162.58.247.55,M100,Online,59,Engineer,53,1,9267.32,2024-11-04 08:06:23,0.007763841110482021,71.94999992804999,16,2,0,False
TX000471,AC00371,7.5,2023-02-17 16:08:54,Debit,Dallas,D000181,203.197.235.35,M054,Online,63,Retired,36,1,6485.78,2024-11-04 08:11:28,0.0011563759486135582,7.499999992499999,16,2,0,False
TX000472,AC00398,206.46,2023-11-27 18:26:02,Debit,Virginia Beach,D000620,110.150.1.201,M013,ATM,65,Retired,279,1,3984.38,2024-11-04 08:06:44,0.05181734673900285,206.45999979354,18,2,0,False
TX000473,AC00213,423.11,2023-07-25 18:41:02,Debit,Columbus,D000113,64.57.44.102,M055,ATM,60,Engineer,47,1,412.78,2024-11-04 08:10:58,1.025025437276455,423.10999957689,18,2,0,True
TX000474,AC00464,35.84,2023-03-28 17:23:54,Credit,Colorado Springs,D000422,35.73.67.98,M013,Online,54,Retired,172,1,4795.65,2024-11-04 08:10:57,0.0074734394711858726,35.83999996416,17,2,0,False
TX000475,AC00219,88.6,2023-02-14 17:01:44,Credit,Raleigh,D000403,170.54.231.239,M054,Branch,28,Student,105,1,246.57,2024-11-04 08:08:47,0.3593300077042652,88.59999991139999,17,2,0,False
TX000476,AC00464,1431.3,2023-09-04 18:46:40,Debit,Oklahoma City,D000563,7.105.184.86,M082,ATM,18,Student,168,1,1058.13,2024-11-04 08:11:20,1.3526693317443481,1431.2999985687,18,2,1,True
TX000477,AC00442,53.81,2023-10-16 16:55:44,Credit,Raleigh,D000663,34.86.220.205,M079,ATM,55,Engineer,37,2,2564.62,2024-11-04 08:12:05,0.020981665899813238,26.9049999865475,16,2,0,False
TX000478,AC00054,22.46,2023-05-17 16:03:51,Debit,New York,D000602,147.119.62.178,M087,Online,54,Retired,78,1,6631.5,2024-11-04 08:07:46,0.0033868657166548463,22.45999997754,16,2,0,False
TX000479,AC00392,334.89,2023-07-20 18:23:13,Debit,Fort Worth,D000697,32.13.122.242,M040,Online,21,Student,260,1,1661.68,2024-11-04 08:08:44,0.20153699869998942,334.88999966510994,18,2,0,False
TX000480,AC00350,319.27,2023-07-20 16:58:05,Credit,Omaha,D000457,214.67.148.245,M068,Online,54,Retired,59,1,5504.01,2024-11-04 08:06:35,0.058006798679497665,319.26999968072994,16,2,0,False
TX000481,AC00306,144.3,2023-12-08 17:24:44,Debit,Oklahoma City,D000098,93.170.203.44,M049,ATM,18,Student,88,1,312.19,2024-11-04 08:10:39,0.4622185207711259,144.2999998557,17,2,0,False
TX000482,AC00229,348.7,2023-05-02 17:13:45,Credit,Fresno,D000175,142.184.68.230,M067,Branch,69,Retired,149,1,2445.58,2024-11-04 08:06:58,0.14258376336078044,348.69999965129995,17,2,0,False
TX000483,AC00148,366.21,2023-01-12 17:57:06,Debit,Oklahoma City,D000483,210.160.90.52,M052,ATM,62,Doctor,181,1,10862.99,2024-11-04 08:11:36,0.033711712889357925,366.20999963378995,17,2,0,False
TX000484,AC00305,99.11,2023-05-01 16:58:41,Debit,Philadelphia,D000195,42.219.228.159,M015,Online,55,Retired,12,1,5414.87,2024-11-04 08:09:35,0.018303301833650983,99.10999990088999,16,2,0,False
TX000485,AC00329,539.35,2023-05-22 17:34:50,Debit,Milwaukee,D000051,216.32.4.105,M002,ATM,55,Retired,127,1,3919.44,2024-11-04 08:11:49,0.13760894413484132,539.34999946065,17,2,0,False
TX000486,AC00400,188.99,2023-06-08 16:43:06,Debit,Oklahoma City,D000551,200.136.146.93,M065,Branch,58,Engineer,92,1,7315.34,2024-11-04 08:07:32,0.02583475272509195,188.98999981101,16,2,0,False
TX000487,AC00148,1416.69,2023-01-16 17:00:11,Debit,Nashville,D000418,219.98.242.240,M015,ATM,46,Engineer,58,1,3740.73,2024-11-04 08:11:35,0.378720196325215,1416.68999858331,17,2,0,False
TX000488,AC00128,710.14,2023-03-08 16:20:43,Debit,El Paso,D000667,83.207.115.164,M059,ATM,26,Student,227,1,465.63,2024-11-04 08:12:20,1.5251165088127374,710.1399992898599,16,2,1,True
